id,xmin,ymin,xmax,ymax
10438,330,53,500,145
10439,115,24,241,142
10442,0,0,89,198
10443,151,83,294,159
10445,160,173,312,242
10447,80,56,310,145
10449,149,182,316,252
10450,361,205,500,290
10453,0,294,120,423
10454,180,75,359,158
10456,0,160,230,356
10463,162,63,270,167
10464,140,53,341,121
10465,106,63,214,97
10468,160,50,301,113
10471,0,228,156,292
10472,212,49,350,138
10473,198,176,296,296
10475,160,50,323,138
10477,105,187,280,299
10478,50,35,234,162
10480,165,156,266,285
10482,107,46,250,154
10485,243,117,383,191
10488,265,102,366,220
10489,171,117,363,215
10490,180,114,337,232
10493,209,200,322,301
10494,200,105,381,195
10496,285,148,417,250
10499,0,240,122,326
10500,66,93,375,216
10501,185,125,314,226
10504,287,75,370,232
10505,223,107,363,187
10506,189,116,308,204
10514,66,53,133,215
10515,234,136,386,208
10517,187,137,339,217
10519,225,83,370,186
10520,194,78,332,189
10521,93,0,247,72
10522,165,130,305,200
10525,160,45,314,152
10528,228,31,341,167
10529,183,89,321,164
10532,281,65,395,210
10534,127,127,240,243
10535,62,207,500,357
10536,241,129,363,242
10537,0,192,75,349
10538,167,56,303,137
10543,205,76,341,149
10546,109,74,308,205
10547,171,43,308,133
10548,157,263,264,383
10549,339,243,500,314
10551,191,76,310,163
10554,136,47,310,150
10557,55,80,169,189
10563,111,83,236,177
10565,301,56,433,184
10567,270,46,397,157
10568,174,73,305,175
10569,84,66,270,151
10570,216,56,352,139
10572,124,258,208,379
10576,207,92,370,198
10577,166,118,287,359
10578,64,0,171,90
10581,154,68,290,169
10584,250,65,383,164
10585,341,44,500,149
10587,254,100,377,208
10588,214,180,357,290
10591,55,32,417,139
10592,171,50,334,120
10594,227,169,377,244
10596,218,85,370,154
10597,142,65,348,191
10600,312,80,433,168
10601,118,89,241,185
10604,252,78,390,167
10608,250,46,421,107
10610,122,108,265,197
10611,0,70,95,194
10615,183,84,415,183
10616,154,65,308,180
10618,22,280,464,338
10619,0,255,147,394
10621,84,160,147,325
10623,29,223,189,293
10625,60,52,400,247
10627,189,80,341,146
10629,138,38,274,123
10631,107,76,247,143
10635,52,29,119,84
10637,167,0,325,120
10639,236,103,366,214
10641,158,275,323,355
10642,169,187,354,250
10644,61,55,152,117
10646,265,126,372,231
10647,0,50,82,90
10649,145,42,287,110
10650,354,118,500,210
10652,194,84,316,172
10653,180,196,334,319
10654,62,112,250,191
10655,46,106,187,212
10661,232,92,352,188
10662,0,247,165,314
10664,156,113,303,192
10666,138,65,279,212
10667,66,92,220,175
10668,73,129,244,220
10669,115,0,231,84
10671,167,78,334,164
10672,78,108,287,212
10673,81,118,219,234
10675,126,0,236,102
10678,189,102,323,202
10679,165,42,325,136
10680,191,69,316,151
10684,100,44,250,162
10685,185,44,345,138
10688,93,207,261,339
10689,189,74,310,156
10695,0,0,500,127
10697,160,96,334,179
10699,141,127,317,225
10703,265,77,397,158
10705,62,98,185,194
10706,99,47,218,167
10707,0,0,82,111
10712,156,90,294,173
10713,133,72,292,167
10714,84,66,294,139
10719,171,0,314,103
10720,79,87,182,225
10721,90,113,199,220
10722,138,75,321,197
10725,205,0,359,123
10726,0,0,500,87
10729,341,121,500,209
10730,151,133,287,212
10732,196,111,350,186
10733,194,0,352,108
10736,125,214,325,311
10737,207,144,341,237
10740,146,51,292,112
10742,167,135,299,215
10744,252,151,372,240
10745,279,62,441,204
10746,196,92,357,162
10748,247,106,381,204
10749,194,132,345,202
10751,345,78,466,169
10752,263,96,381,234
10754,314,0,500,43
10755,209,112,368,194
10759,0,271,165,353
10762,195,131,324,223
10768,165,87,352,143
10769,0,72,78,261
10770,207,47,366,117
10773,183,206,310,298
10775,187,154,357,242
10778,359,52,500,133
10779,229,91,366,198
10780,122,43,279,118
10782,0,283,285,333
10784,200,51,379,120
10786,203,160,350,231
10787,174,116,305,228
10793,216,134,381,202
10797,144,69,258,133
10798,104,0,199,40
10804,131,33,296,102
10806,114,118,189,185
10807,196,105,303,179
10809,190,35,348,87
10810,146,67,264,128
10811,162,68,253,156
10812,98,95,228,154
10815,167,83,316,159
10816,165,92,308,177
10819,261,65,397,145
10824,180,57,307,120
10825,180,54,334,141
10826,156,70,285,159
10827,73,26,138,64
10828,176,99,321,170
10829,270,55,399,145
10831,176,91,337,165
10833,238,100,354,199
10835,125,150,229,264
10837,160,84,316,156
10838,265,84,435,159
10839,243,54,370,135
10840,167,68,341,135
10844,191,143,330,219
10845,223,160,426,244
10846,107,178,266,294
10847,205,110,348,220
10848,88,99,208,214
10856,223,97,352,192
10857,303,246,435,342
10858,214,118,348,203
10860,123,78,214,191
10861,312,339,422,500
10862,205,234,390,359
10864,212,185,430,291
10865,0,0,115,84
10866,92,169,241,287
10868,111,165,377,285
10869,200,114,348,226
10872,212,148,361,234
10875,94,50,134,98
10876,156,122,299,220
10879,0,156,241,237
10881,133,102,325,229
10882,212,87,357,168
10883,267,65,406,150
10886,0,169,177,341
10887,160,125,270,250
10889,106,112,183,176
10891,222,119,345,201
10892,144,77,222,158
10898,155,71,238,136
10900,196,158,404,265
10902,47,401,151,500
10903,144,113,253,223
10906,276,332,418,446
10908,219,350,388,428
10910,147,247,242,370
10911,137,162,241,285
10912,178,127,357,274
10915,94,133,229,258
10916,194,136,361,257
10917,118,116,235,236
10919,156,181,310,264
10921,210,180,354,290
10922,176,101,312,190
10923,162,120,267,243
10925,105,0,221,151
10927,77,111,184,218
10928,135,337,231,444
10929,108,154,233,279
10930,129,75,272,171
10935,196,98,337,191
10936,121,218,282,352
10937,151,140,243,272
10938,136,126,261,233
10942,218,123,395,244
10945,98,176,204,296
10947,185,241,310,359
10949,172,165,282,310
10951,84,73,197,198
10952,180,69,330,196
10955,178,120,293,252
10962,267,272,435,356
10963,142,250,301,428
10970,200,64,280,187
10971,0,77,73,266
10973,205,270,298,406
10974,184,118,375,256
10976,176,142,273,310
10981,209,261,357,368
10984,95,241,196,350
10985,165,207,245,323
10986,217,98,311,238
10987,0,0,91,123
10990,247,130,359,225
10993,136,254,333,368
10998,182,138,276,279
11002,132,145,214,239
11004,161,270,262,395
11005,169,270,279,361
11010,60,136,142,350
11011,95,266,187,350
11012,93,101,234,180
11016,62,200,212,319
11017,187,171,337,260
11026,185,73,292,182
11027,147,245,249,357
11028,232,148,383,226
11029,48,142,124,328
11031,242,334,357,433
11032,79,147,182,301
11033,173,203,252,334
11035,139,223,269,348
11039,46,174,185,332
11040,334,93,446,199
11041,111,147,366,219
11042,0,241,102,346
11043,354,43,455,161
11046,132,212,237,319
11048,127,175,303,288
11049,319,63,441,147
11051,332,0,500,89
11052,124,178,232,294
11053,85,180,223,290
11055,89,92,265,173
11058,198,58,276,214
11062,139,236,224,361
11063,234,163,372,240
11064,248,274,397,381
11066,110,158,215,357
11068,185,142,324,254
11070,45,176,132,314
11077,337,0,444,188
11078,85,120,222,212
11079,135,265,225,388
11080,127,76,263,194
11081,205,35,404,119
11085,124,37,208,167
11091,78,182,272,251
11094,107,49,205,194
11097,283,195,373,315
11098,189,48,305,147
11100,46,90,169,189
11102,232,113,370,212
11103,212,35,317,156
11104,205,0,328,107
11105,0,0,500,61
11110,187,62,305,150
11111,167,40,308,149
11114,149,218,261,348
11115,287,140,407,276
11117,194,68,328,169
11118,44,117,151,224
11119,214,72,341,200
11122,46,83,174,182
11123,126,51,237,171
11124,103,26,206,156
11125,21,0,82,151
11126,216,0,426,92
11128,247,136,334,274
11130,123,270,241,379
11131,117,169,277,370
11133,72,167,157,261
11136,136,212,235,339
11137,0,345,101,444
11138,196,66,363,174
11140,102,227,196,426
11141,109,0,261,144
11142,0,93,95,218
11144,0,0,93,180
11145,330,0,500,217
11150,170,218,285,345
11152,100,113,183,217
11160,57,241,135,350
11161,133,0,200,38
11163,153,147,239,283
11164,60,115,120,167
11165,127,0,231,77
11167,0,62,189,332
11168,210,209,317,323
11169,263,80,334,229
11170,145,146,242,228
11171,104,220,220,334
11172,193,232,292,372
11175,151,224,234,368
11176,370,69,500,174
11180,171,65,239,135
11182,53,234,157,352
11184,19,119,111,184
11186,55,151,107,230
11187,139,208,210,298
11190,167,158,372,273
11191,151,0,299,145
11192,236,0,395,108
11194,47,0,167,200
11197,174,274,300,368
11200,116,34,241,116
11201,261,114,379,230
11202,210,78,303,203
11203,160,283,261,392
11204,64,144,207,235
11205,0,0,169,75
11207,84,111,178,223
11208,247,48,500,142
11209,259,69,358,220
11212,49,89,187,175
11213,211,80,299,223
11217,141,120,240,232
11222,141,0,300,185
11223,66,55,171,178
11225,183,75,308,157
11227,341,0,500,98
11230,86,42,190,154
11231,194,92,312,190
11234,72,55,172,144
11239,196,35,310,127
11241,142,59,325,166
11245,158,80,266,216
11246,88,131,174,272
11247,171,0,278,100
11249,77,44,188,162
11250,203,0,404,80
11253,213,252,345,377
11255,174,56,305,139
11257,271,270,411,375
11258,147,216,260,321
11259,205,51,345,138
11260,91,71,197,187
11262,200,51,359,125
11263,214,58,312,187
11266,165,108,332,214
11267,46,97,196,176
11270,89,232,227,366
11273,80,85,439,287
11274,132,64,239,187
11275,212,0,446,57
11278,183,189,348,257
11281,270,80,500,179
11282,71,127,235,216
11284,165,241,277,363
11285,0,79,140,319
11287,116,127,222,308
11288,62,223,204,328
11290,261,91,363,204
11296,108,281,194,406
11297,56,212,241,390
11298,109,167,253,287
11301,149,234,236,366
11305,127,136,234,234
11307,252,86,399,160
11308,176,316,289,430
11310,147,101,325,213
11311,261,258,397,346
11312,62,180,218,281
11314,174,47,323,119
11315,0,60,500,224
11318,127,130,252,230
11320,241,49,404,120
11321,176,0,310,94
11325,89,62,243,163
11327,196,44,348,114
11329,258,44,370,153
11331,218,151,332,279
11334,250,83,390,156
11335,178,141,308,224
11336,162,86,321,154
11337,149,69,299,158
11338,0,337,124,437
11340,187,72,316,171
11343,0,269,145,355
11344,109,106,276,193
11346,78,62,279,167
11348,100,137,265,204
11349,133,157,272,253
11352,218,156,334,267
11353,183,132,345,201
11357,93,111,263,281
11361,126,55,269,142
11362,189,120,319,214
11365,332,276,500,348
11368,166,84,410,287
11370,92,207,333,345
11371,0,161,167,240
11372,180,70,305,164
11373,218,124,366,239
11374,0,0,500,98
11377,123,138,234,243
11378,147,105,325,230
11379,185,319,457,375
11380,196,153,292,247
11381,0,237,125,338
11384,174,101,316,186
11388,189,147,316,242
11389,169,190,321,304
11393,147,161,332,265
11395,169,118,276,226
11398,0,0,127,88
11399,167,40,274,169
11400,78,75,218,162
11402,178,85,350,177
11404,281,120,366,314
11409,0,0,108,111
11410,145,201,290,305
11413,238,155,410,222
11415,0,0,400,98
11417,0,0,361,91
11418,178,80,328,142
11419,0,0,464,65
11420,212,176,316,325
11422,203,204,354,282
11427,241,138,351,272
11430,133,92,274,173
11432,89,167,192,290
11434,212,49,397,110
11437,185,91,303,204
11438,111,234,292,293
11442,214,48,359,132
11444,75,133,162,258
11445,162,87,359,191
11449,165,111,294,222
11450,165,44,305,134
11453,258,108,397,230
11454,160,102,303,178
11457,158,66,277,169
11458,0,0,198,65
11459,200,90,359,170
11461,73,93,183,263
11462,125,68,332,161
11463,245,105,361,209
11467,183,175,328,264
11469,209,51,395,142
11470,0,74,116,151
11472,234,60,424,130
11476,198,146,375,277
11477,125,207,227,316
11478,35,55,158,168
11481,0,200,156,256
11482,142,94,330,200
11483,171,155,303,242
11486,185,126,312,218
11488,234,75,354,180
11494,0,0,500,65
11495,131,91,279,177
11496,0,0,500,73
11497,180,58,337,161
11499,0,165,73,339
11501,265,224,406,314
11502,0,52,142,205
11503,167,37,316,102
11504,198,0,375,61
11505,129,62,285,152
11513,162,55,339,196
11514,0,29,90,154
11515,205,63,357,161
11519,0,0,500,67
11520,171,75,287,180
11521,198,63,316,137
11523,71,60,350,247
11525,136,69,299,160
11526,154,63,316,142
11527,236,88,359,189
11528,207,31,359,110
11531,261,78,392,153
11534,116,51,279,129
11537,122,165,254,259
11538,216,100,359,195
11539,142,0,283,107
11541,145,48,303,123
11543,171,0,296,101
11544,162,158,294,256
11547,216,112,359,205
11549,247,0,360,98
11550,67,238,229,386
11551,176,70,312,164
11559,71,185,163,308
11562,227,49,417,132
11563,0,0,350,71
11564,169,105,345,176
11566,171,53,500,246
11567,162,73,296,170
11568,138,115,276,194
11570,104,0,345,113
11571,156,117,339,225
11574,179,162,305,285
11575,0,0,361,74
11576,122,267,319,334
11577,37,187,125,321
11578,66,116,198,238
11581,256,96,410,176
11583,167,65,323,243
11586,0,375,266,500
11587,216,101,343,203
11588,0,43,191,157
11592,107,136,252,212
11593,162,62,325,148
11595,256,141,500,219
11597,155,50,289,143
11600,171,198,300,308
11602,160,47,359,111
11603,174,122,330,205
11608,218,100,375,246
11609,158,95,325,173
11611,236,76,357,192
11615,91,63,232,194
11618,0,0,500,64
11620,122,247,269,357
11625,131,125,316,186
11628,0,0,334,71
11629,205,0,361,79
11630,0,0,473,75
11631,156,35,316,102
11632,256,0,399,93
11637,194,93,303,212
11638,120,173,272,259
11639,154,49,308,133
11641,218,0,345,92
11644,104,234,327,361
11645,220,137,345,239
11646,236,90,399,160
11648,234,52,395,132
11649,0,0,500,111
11650,174,147,332,299
11651,261,170,406,266
11653,171,0,287,78
11654,241,43,370,137
11656,89,276,267,335
11658,0,0,500,71
11659,133,145,261,239
11661,379,108,500,198
11662,180,87,328,169
11665,180,81,328,150
11670,256,153,406,227
11672,332,135,500,211
11673,252,101,406,169
11674,178,120,314,207
11675,176,127,267,258
11676,125,161,245,252
11678,207,0,359,89
11679,169,47,330,119
11680,281,132,441,222
11683,120,77,243,162
11684,160,49,328,122
11687,247,76,395,151
11689,156,112,305,198
11692,0,0,464,76
11693,191,165,377,233
11695,247,91,421,156
11699,189,76,337,148
11700,200,124,343,199
11701,156,105,294,190
11704,198,55,408,162
11707,256,41,381,153
11709,256,94,388,173
11711,167,119,305,211
11712,261,136,426,206
11713,314,37,468,108
11714,162,129,325,193
11720,176,118,305,206
11723,80,135,256,200
11725,245,163,372,251
11727,148,133,273,238
11729,70,120,238,270
11730,154,209,246,343
11733,147,354,286,466
11735,98,102,250,199
11737,220,108,354,239
11740,167,111,363,193
11741,0,132,185,219
11742,151,78,267,196
11744,180,75,319,165
11745,0,0,127,74
11747,236,50,399,131
11749,337,155,500,247
11751,55,182,167,292
11756,283,136,421,229
11757,212,136,388,232
11761,131,141,276,216
11764,165,99,321,179
11766,151,50,299,162
11768,205,132,354,202
11769,205,125,368,220
11771,145,104,325,169
11773,114,53,226,191
11775,171,81,316,173
11777,0,0,360,162
11779,200,125,323,227
11780,127,58,310,217
11783,270,66,372,169
11785,160,87,301,178
11786,200,150,330,247
11788,119,0,253,218
